,OTUs,a,b,c,size,Class
488,ASV17810,0,0.000494384,0,0.016479451,b
489,ASV17811,0,0.000520168,0,0.017338924,b
490,ASV17812,0,0.000492141,0,0.016404714,b
491,ASV17813,0,0.000442815,0,0.014760506,b
492,ASV17814,0,0.000480931,0,0.016031031,b
493,ASV17815,0,0.000442815,0,0.014760506,b
494,ASV17816,0,0.000402457,0,0.013415245,b
495,ASV17817,0,0.000438331,0,0.014611033,b
496,ASV17818,0,0.000419273,0,0.01397577,b
497,ASV17819,0,0.000413668,0,0.013788928,b
498,ASV17820,0,0.00059752,0.000150221,0.024924703,b
499,ASV17821,0,0.000397973,0,0.013265771,b
500,ASV17822,0,0.00040582,0,0.01352735,b
501,ASV17823,0,0.000412547,0,0.01375156,b
502,ASV17824,0,0.000387884,0,0.012929456,b
503,ASV17825,0,0.000366584,0,0.012219457,b
504,ASV17826,0,0.000378915,0,0.012630509,b
505,ASV17827,0,0.000375552,0,0.012518404,b
506,ASV17828,0,0.000360978,0,0.012032615,b
507,ASV17829,0,0.000353131,0,0.011771037,b
508,ASV17830,0,0.000303805,0,0.010126828,b
509,ASV17831,0,0.000355373,0,0.011845773,b
510,ASV17832,0,0.000320621,0,0.010687354,b
511,ASV17833,0,0.000322863,0,0.010762091,b
512,ASV17834,0,0.000328468,0,0.010948932,b
513,ASV17835,0,0.000318379,0,0.010612617,b
514,ASV17836,0,0.000313894,0,0.010463144,b
515,ASV17837,0,0.000301563,0,0.010052092,b
516,ASV17838,0,0.00030941,0,0.01031367,b
517,ASV17839,0,0.000303805,0,0.010126828,b
518,ASV17840,0,0.000278021,0,0.009267356,b
519,ASV17841,0,0.000265689,0,0.008856304,b
520,ASV17842,0,0.000270173,0,0.009005777,b
521,ASV17843,0,0.000279142,0.000147979,0.014237349,b
522,ASV17844,0,0.000256721,0,0.008557357,b
523,ASV17845,0,0.000253358,0,0.008445252,b
524,ASV17846,0,0.000252236,0,0.008407883,b
525,ASV17847,0,0.000235421,0,0.007847358,b
526,ASV17848,0,0.000217484,0,0.007249464,b
527,ASV17849,0,0.000227573,0,0.007585779,b
528,ASV17850,0,0.000219726,0,0.007324201,b
529,ASV17860,0,0.000144616,0.000668146,0.027092068,c
530,ASV1794,0,0.001513419,1.12E-06,0.050484668,b
531,ASV18,0.003229748,0.0113484,0.001995471,0.552453981,b
532,ASV180,0.000807157,0.002383355,0.000460752,0.121708781,b
533,ASV1800,5.16E-05,0.001447277,1.12E-06,0.049998879,b
534,ASV1817,0,0.000339678,0,0.011322616,b
535,ASV18174,0,0.000443936,0,0.014797874,b
536,ASV18175,0,0.000341921,0,0.011397353,b
537,ASV18176,0,0.000327347,0,0.010911564,b
538,ASV18177,0,0.000312773,0,0.010425775,b
539,ASV18178,0,0.000283626,0,0.009454198,b
540,ASV18179,0,0.000290352,0,0.009678408,b
541,ASV18180,0,0.000291473,0,0.009715776,b
542,ASV18181,0,0.000251115,0,0.008370515,b
543,ASV18182,0,0.00024551,0,0.008183673,b
544,ASV18183,0,0.000246631,0,0.008221041,b
545,ASV18184,0,0.000237663,0,0.007922094,b
546,ASV18185,0,0.000223089,0,0.007436306,b
547,ASV18186,0,0.000219726,0,0.007324201,b
548,ASV18187,0,0.000216363,0,0.007212095,b
549,ASV18188,0,0.000223089,0,0.007436306,b
550,ASV18189,0,0.000228694,0,0.007623147,b
551,ASV18190,0,0.000214121,0,0.007137359,b
552,ASV18191,0,0.000216363,0,0.007212095,b
553,ASV18193,0,0.000201789,0,0.006726307,b
554,ASV18195,0,0.000204031,0,0.006801043,b
555,ASV183,0,0.000389005,0,0.012966824,b
556,ASV1837,0,0.000308289,0.000154705,0.015433137,b
557,ASV1848,0.000413668,1.12E-06,0,0.013826297,a
558,ASV18532,0,0.000334073,0,0.011135774,b
559,ASV1857,0.000221968,0,0,0.007398937,a
560,ASV18600,0,0.000443936,0,0.014797874,b
561,ASV18610,0,0.000502231,0,0.01674103,b
562,ASV1862,3.03E-05,0,0.006738638,0.225630218,c
563,ASV18650,0,0,0.000247752,0.00825841,c
564,ASV18779,0,0.000987646,0,0.032921534,b
565,ASV18780,0,0.000830699,0,0.027689962,b
566,ASV18781,0,0.000811641,0,0.0270547,b
567,ASV18782,0,0.000780252,0,0.026008385,b
568,ASV18783,0,0.000763436,0,0.02544786,b
569,ASV18784,0,0.000744378,0,0.024812598,b
570,ASV18785,0,0.000665904,0,0.022196812,b
571,ASV18786,0,0.000627789,0,0.020926287,b
572,ASV18787,0,0.000573978,0,0.019132605,b
573,ASV18788,0,0.000519047,0,0.017301555,b
574,ASV18789,0,0.000524652,0,0.017488397,b
575,ASV18790,0,0.00050111,0,0.016703661,b
576,ASV18791,0,0.000476447,0,0.015881557,b
577,ASV18792,0,0.000459631,0,0.015321032,b
578,ASV18793,0,0.000475326,0,0.015844189,b
579,ASV18794,0,0.000449541,0,0.014984716,b
580,ASV18795,0,0.000413668,0,0.013788928,b
581,ASV18796,0,0.000441694,0,0.014723138,b
582,ASV18797,0,0.000436089,1.12E-06,0.014573664,b
583,ASV18798,0,0.000384521,0,0.012817351,b
584,ASV18799,0,0.000366584,0,0.012219457,b
585,ASV188,0,0.000230937,0,0.007697884,b
586,ASV18800,0,0.000371068,0,0.01236893,b
587,ASV18801,0,0.00041591,0,0.013863665,b
588,ASV18802,0,0.000386763,0,0.012892088,b
589,ASV18803,0,0.000380036,0,0.012667877,b
590,ASV18804,0,0.000363221,0,0.012107352,b
591,ASV18805,0,0.000356494,0,0.011883142,b
592,ASV18806,0,0.000346405,0,0.011546826,b
593,ASV18807,0,0.000349768,0,0.011658931,b
594,ASV18808,0,0.0003408,0,0.011359984,b
595,ASV18809,0,0.000327347,0,0.010911564,b
596,ASV18810,0,0.000335194,0,0.011173143,b
597,ASV18811,0,0.000325105,0,0.010836827,b
598,ASV18812,0,0.0003408,0,0.011359984,b
599,ASV18813,0,0.000308289,0,0.010276302,b
600,ASV18814,0,0.000325105,0,0.010836827,b
601,ASV18815,0,0.000300442,0,0.010014723,b
602,ASV18816,0,0.000269052,0,0.008968409,b
603,ASV18817,0,0.0002982,0,0.009939986,b
604,ASV18818,0,0.000256721,0.000217484,0.01580682,b
605,ASV18819,0,0.000264568,0,0.008818935,b
606,ASV18820,0,0.000264568,0,0.008818935,b
607,ASV18821,0,0.00026681,0,0.008893672,b
608,ASV18822,0,0.000244389,0,0.008146305,b
609,ASV18823,0,0.000257842,0,0.008594725,b
610,ASV18824,0,0.000257842,0,0.008594725,b
611,ASV18825,0,0.000243268,0,0.008108936,b
612,ASV18826,0,0.000230937,0,0.007697884,b
613,ASV18827,0,0.000225331,0,0.007511042,b
614,ASV18828,0,0.000219726,0,0.007324201,b
615,ASV18830,0,0.000217484,0,0.007249464,b
616,ASV18831,0,0.000213,0,0.00709999,b
617,ASV18832,0,0.000221968,0,0.007398937,b
618,ASV18834,0,0.00020291,0,0.006763675,b
619,ASV18836,0,0.000206273,0,0.00687578,b
620,ASV18838,0,0.000230937,0,0.007697884,b
621,ASV18840,0,0.000211879,0,0.007062622,b
622,ASV18879,0,9.75E-05,0.000200668,0.009939986,c
623,ASV189,0.000142373,0.000483173,0.000455147,0.036023109,none
624,ASV18934,0,2.24E-06,0.000274658,0.009229987,c
625,ASV18944,0,1.12E-06,0.000326226,0.010911564,c
626,ASV18962,0,3.36E-06,0.000229815,0.007772621,c
627,ASV18997,0,1.12E-06,0.000227573,0.007623147,c
628,ASV19,0.014679043,0.013889823,0.015147642,1.457216953,none
629,ASV19041,0,0.000940562,1.12E-06,0.031389431,b
630,ASV191,0.002557118,8.63E-05,3.36E-06,0.088226721,a
631,ASV1919,0.004898993,0,0.000239905,0.171296608,a
632,ASV1920,0.000220847,0.001686061,4.48E-06,0.063713071,b
633,ASV1921,0,0.002189413,0.002887828,0.169241347,c
634,ASV1923,0.002892312,0.000326226,0.002622139,0.194689207,none
635,ASV1932,0.000153584,0.001135625,0,0.042973625,b
636,ASV1934,0,0,0.001152441,0.038414684,c
637,ASV1935,0.000585189,0.001736508,0.000528015,0.094990396,b
638,ASV19440,0,0.001615435,0,0.053847821,b
639,ASV19441,0,0.001459609,1.12E-06,0.048690986,b
640,ASV19442,0,0.001409161,0,0.046972041,b
641,ASV19443,0,0.001308267,0,0.043608888,b
642,ASV19444,0,0.000937199,0,0.031239957,b
643,ASV19445,0,0.000894599,0,0.029819959,b
644,ASV19446,0,0.000903567,0,0.030118906,b
645,ASV19447,0,0.000887872,0,0.029595749,b
646,ASV19448,0,0.000816125,0,0.027204173,b
647,ASV19449,0,0.000785857,0,0.026195227,b
648,ASV1945,0,0.000653573,0.000383399,0.034565742,b
649,ASV19450,0,0.000795946,0,0.026531543,b
650,ASV19451,0,0.000791462,0,0.026382069,b
651,ASV19452,0,0.000797067,6.61E-05,0.028773645,b
652,ASV19453,0,0.000756709,0,0.02522365,b
653,ASV19454,0,0.000770162,0,0.02567207,b
654,ASV19455,0,0.000705141,0,0.023504705,b
655,ASV19456,0,0.000678236,0,0.022607864,b
656,ASV19457,0,0.000631152,0,0.021038392,b
657,ASV19458,0,0.000634515,0,0.021150497,b
658,ASV19459,0,0.00064012,0,0.021337339,b
659,ASV19460,0,0.000638999,0,0.021299971,b
660,ASV19461,0,0.000627789,0,0.020926287,b
661,ASV19462,0,0.00061882,0,0.02062734,b
662,ASV19463,0,0.000610973,0,0.020365762,b
663,ASV19464,0,0.000615457,0,0.020515235,b
664,ASV19465,0,0.000616578,0,0.020552603,b
665,ASV19466,0,0.000593036,0,0.019767868,b
666,ASV19467,0,0.000602004,0,0.020066815,b
667,ASV19468,0,0.000552678,0,0.018422606,b
668,ASV19469,0,0.000513441,0,0.017114713,b
669,ASV19470,0,0.000513441,0,0.017114713,b
670,ASV19471,0,0.000504473,0.000806036,0.043683624,c
671,ASV19472,0,0.000485415,0,0.016180504,b
672,ASV19473,0,0.000467478,3.36E-06,0.015694715,b
673,ASV19474,0,0.000477568,0,0.015918926,b
674,ASV19475,0,0.000443936,0,0.014797874,b
675,ASV19476,0,0.000421515,0,0.014050507,b
676,ASV19477,0,0.000384521,0,0.012817351,b
677,ASV19478,0,0.000376673,0,0.012555772,b
678,ASV19479,0,0.000376673,0,0.012555772,b
679,ASV19480,0,0.000367705,0,0.012256825,b
680,ASV19481,0,0.000355373,0,0.011845773,b
681,ASV19482,0,0.000334073,0,0.011135774,b
682,ASV19483,0,0.000316136,0,0.01053788,b
683,ASV19484,0,0.000320621,0,0.010687354,b
684,ASV19485,0,0.000310531,5.16E-05,0.012069983,b
685,ASV19486,0,0.000291473,0,0.009715776,b
686,ASV19487,0,0.0002769,0,0.009229987,b
687,ASV19488,0,0.000269052,0,0.008968409,b
688,ASV19489,0,0.0002343,1.12E-06,0.007847358,b
689,ASV19490,0,0.000226452,0,0.007548411,b
690,ASV195,0,0.00051232,6.61E-05,0.019282079,b
691,ASV1950,0.001638977,7.85E-06,0,0.054894135,a
692,ASV19527,0,2.24E-06,0.000376673,0.012630509,c
693,ASV1953,0.003462927,0.000706262,0.001294814,0.182133435,a
694,ASV19700,0,0,0.000854241,0.028474698,c
695,ASV1971,0,0,0.000441694,0.014723138,c
696,ASV19789,0,0,0.00098092,0.032697324,c
697,ASV1985,0,0,0.000369947,0.012331562,c
698,ASV2,0.004819399,0.018594875,0.007018901,1.014439138,b
699,ASV20,0.001600861,0.005026793,0.002571691,0.306644844,b
700,ASV2007,0,0.000508957,0,0.01696524,b
701,ASV20090,0,0,0.000766799,0.025559965,c
702,ASV201,0.001113204,0.001848613,0.000950651,0.130415611,none
703,ASV2016,0,0,0.001571714,0.052390455,c
704,ASV202,0.000396852,0.001661398,0.001740992,0.126641406,none
705,ASV2020,0,0,0.00113002,0.037667317,c
706,ASV2021,1.23E-05,0,0.002451739,0.082135677,c
707,ASV2022,3.36E-06,0,0.002082913,0.069542536,c
708,ASV2023,0,0,0.000707383,0.023579441,c
709,ASV2028,0,5.16E-05,0.001633371,0.05616466,c
710,ASV2029,3.36E-06,0,0.000950651,0.031800483,c
711,ASV2030,0.001562745,3.36E-06,0.001843008,0.113637213,c
712,ASV2031,0,0,0.00074662,0.024887334,c
713,ASV2034,2.24E-06,0,0.001331809,0.04446836,c
714,ASV2036,0.00193045,0,0.00153584,0.115543,a
715,ASV2037,0.000338557,0,1.79E-05,0.011883142,a
716,ASV2038,3.36E-06,0,0.000742136,0.024849966,c
717,ASV2039,0,0,0.000466357,0.015545242,c
718,ASV2046,2.24E-06,0,0.000478689,0.016031031,c
719,ASV20478,0,0,0.000414789,0.013826297,c
720,ASV20526,0,0,0.000256721,0.008557357,c
721,ASV2058,0,0,0.000733167,0.024438914,c
722,ASV2085,0,4.48E-06,0.000652452,0.021897865,c
723,ASV209,1.23E-05,0.000954014,0.000599762,0.052203613,b
724,ASV20900,0,0,0.000271294,0.009043146,c
725,ASV21,0.002247707,0.004580615,0.00111993,0.264941743,b
726,ASV2101,7.62E-05,3.36E-06,0.001534719,0.053810453,c
727,ASV213,0,0.000440573,0,0.014685769,b
728,ASV214,0.000744378,0.000128921,0.000357615,0.04103047,a
729,ASV215,1.12E-06,0.000950651,0,0.031725746,b
730,ASV2157,4.48E-06,0.0001065,0.000933836,0.034827321,c
731,ASV21582,0,0,0.000515684,0.01718945,c
732,ASV21583,0,0,0.000432726,0.014424191,c
733,ASV21584,0,0,0.000385642,0.012854719,c
734,ASV21585,0,0,0.000312773,0.010425775,c
735,ASV21586,0,0,0.0003195,0.010649985,c
736,ASV21587,0,0,0.000325105,0.010836827,c
737,ASV21588,0,0,0.000258963,0.008632093,c
738,ASV21589,0,0,0.000251115,0.008370515,c
739,ASV21590,0,0,0.00024551,0.008183673,c
740,ASV21591,0,0,0.000254479,0.00848262,c
741,ASV21592,0,0,0.000249994,0.008333146,c
742,ASV21593,0,0,0.000238784,0.007959463,c
743,ASV21594,0,0,0.000225331,0.007511042,c
744,ASV21595,0,0,0.000213,0.00709999,c
745,ASV21596,0,0,0.000217484,0.007249464,c
746,ASV21597,0,0,0.000243268,0.008108936,c
747,ASV21599,0,0,0.000209637,0.006987885,c
748,ASV216,0.000473084,0,0,0.015769452,a
749,ASV21601,0,0,0.000217484,0.007249464,c
750,ASV21602,0,0,0.000204031,0.006801043,c
751,ASV21604,0,0,0.000201789,0.006726307,c
752,ASV2164,0.000223089,0,0,0.007436306,a
753,ASV218,0,0.000107621,0.000325105,0.014424191,c
754,ASV22,0.001920361,0.004684873,0.00278357,0.312960098,none
755,ASV22045,0,0,0.000321742,0.010724722,c
756,ASV22156,0,0,0.000236542,0.007884726,c
757,ASV22202,0,0,0.000706262,0.023542073,c
758,ASV22203,0,0,0.000377794,0.012593141,c
759,ASV22204,0,0,0.000365463,0.012182089,c
760,ASV22205,0,0,0.000378915,0.012630509,c
761,ASV22206,0,0,0.000343042,0.011434721,c
762,ASV22207,0,0,0.000332952,0.011098406,c
763,ASV22208,0,0,0.000303805,0.010126828,c
764,ASV22209,0,0,0.000321742,0.010724722,c
765,ASV22210,0,0,0.000338557,0.011285248,c
766,ASV22211,0,0,0.000317257,0.010575249,c
767,ASV22212,0,0,0.000307168,0.010238933,c
768,ASV22213,0,0,0.000334073,0.011135774,c
769,ASV22214,0,0,0.000285868,0.009528934,c
770,ASV22215,0,0,0.000304926,0.010164197,c
771,ASV22216,0,0,0.000279142,0.009304724,c
772,ASV22217,0,0,0.0002556,0.008519988,c
773,ASV22218,0,0,0.000241026,0.0080342,c
774,ASV22219,0,0,0.0002556,0.008519988,c
775,ASV22220,0,0,0.000257842,0.008594725,c
776,ASV22221,0,0,0.000253358,0.008445252,c
777,ASV22222,0,0,0.000258963,0.008632093,c
778,ASV22223,0,0,0.000236542,0.007884726,c
779,ASV22224,0,0,0.000249994,0.008333146,c
780,ASV22225,0,0,0.000230937,0.007697884,c
781,ASV22226,0,0,0.000239905,0.007996831,c
782,ASV22227,0,0,0.000217484,0.007249464,c
783,ASV22228,0,0,0.000226452,0.007548411,c
784,ASV22229,0,0,0.000236542,0.007884726,c
785,ASV22230,0,0,0.000220847,0.007361569,c
786,ASV22231,0,0,0.000220847,0.007361569,c
787,ASV22232,0,0,0.00020291,0.006763675,c
788,ASV22233,0,0,0.000236542,0.007884726,c
789,ASV22234,0,0,0.000226452,0.007548411,c
790,ASV22235,0,0,0.000223089,0.007436306,c
791,ASV22236,0,0,0.000210758,0.007025254,c
792,ASV22238,0,0,0.000200668,0.006688938,c
793,ASV22240,0,0,0.000200668,0.006688938,c
794,ASV22241,0,0,0.00020291,0.006763675,c
795,ASV22243,0,0,0.00020291,0.006763675,c
796,ASV22244,0,0,0.000205152,0.006838412,c
797,ASV22246,0,0,0.000208516,0.006950517,c
798,ASV22257,0,0,0.000204031,0.006801043,c
799,ASV2229,0,1.12E-06,0.0002769,0.009267356,c
800,ASV223,0,1.12E-06,0.000850878,0.028399961,c
801,ASV224,0.001766777,0,0,0.058892551,a
802,ASV225,0.000217484,0.000588552,0.000552678,0.045290464,none
803,ASV22674,0,0,0.00106612,0.03553732,c
804,ASV22675,0,0,0.001020156,0.034005217,c
805,ASV22676,0,0,0.001016793,0.033893112,c
806,ASV22677,0,0,0.000986525,0.032884166,c
807,ASV22678,0,0,0.00098092,0.032697324,c
808,ASV22679,0,0,0.000806036,0.026867858,c
809,ASV22680,0,0,0.000802673,0.026755753,c
810,ASV22681,0,0,0.000782494,0.026083122,c
811,ASV22682,0,0,0.000707383,0.023579441,c
812,ASV22683,0,0,0.000672631,0.022421022,c
813,ASV22684,0,0,0.000649089,0.021636286,c
814,ASV22685,0,0,0.000346405,0.011546826,c
815,ASV22686,0,0,0.000318379,0.010612617,c
816,ASV22687,0,0,0.000278021,0.009267356,c
817,ASV2269,0,0.000710746,0,0.023691547,b
818,ASV22698,0,0,0.000846394,0.028213119,c
819,ASV2270,0.000556041,0,0,0.018534711,a
820,ASV228,0.000151342,0.000732046,0.000414789,0.043272572,b
821,ASV22925,0,0,0.00124773,0.041590996,c
822,ASV22926,0,0,0.001099751,0.036658371,c
823,ASV22927,0,0,0.000986525,0.032884166,c
824,ASV22928,0,0,0.000866572,0.02888575,c
825,ASV22929,0,0,0.000700657,0.023355231,c
826,ASV22930,0,0,0.000707383,0.023579441,c
827,ASV22931,0,0,0.000621062,0.020702077,c
828,ASV22932,0,0,0.000577341,0.019244711,c
829,ASV22933,0,0,0.000418152,0.013938402,c
830,ASV22934,0,0,0.000377794,0.012593141,c
831,ASV22935,0,0,0.000353131,0.011771037,c
832,ASV22936,0,0,0.000301563,0.010052092,c
833,ASV22937,0,0,0.000293715,0.009790513,c
834,ASV22940,0,0,0.000466357,0.015545242,c
835,ASV22967,0,0,0.00097083,0.032361008,c
836,ASV23,0.001932692,0.00612206,0.002446133,0.350029521,b
837,ASV2308,0.002290307,0.002749938,0,0.168008191,b
838,ASV2309,0,0,0.000737652,0.024588387,c
839,ASV2311,0.001049304,0.001721934,0.003215175,0.199547095,c
840,ASV23134,0,0,0.001871034,0.062367809,c
841,ASV23135,0,0,0.001256698,0.041889943,c
842,ASV23136,0,0,0.001175983,0.03919942,c
843,ASV23137,0,0,0.000979799,0.032659955,c
844,ASV23138,0,0,0.000942804,0.031426799,c
845,ASV23139,0,0,0.000915899,0.030529958,c
846,ASV2314,0,0.000483173,0.000104258,0.019581026,b
847,ASV23140,0,0,0.000856483,0.028549435,c
848,ASV23141,0,0,0.000834062,0.027802067,c
849,ASV23142,0,0,0.000830699,0.027689962,c
850,ASV23143,0,0,0.00073541,0.024513651,c
851,ASV23144,0,0,0.000643483,0.021449444,c
852,ASV23145,0,0,0.000548194,0.018273133,c
853,ASV23146,0,0,0.000521289,0.017376292,c
854,ASV23147,0,0,0.000354252,0.011808405,c
855,ASV23148,0,0,0.000294836,0.009827881,c
856,ASV23149,0,0,0.000289231,0.009641039,c
857,ASV2315,0.00348759,0,0.000368826,0.128547193,a
858,ASV23150,0,0,0.000282505,0.009416829,c
859,ASV23151,0,0,0.000269052,0.008968409,c
860,ASV23152,0,0,0.00024551,0.008183673,c
861,ASV23153,0,0,0.000252236,0.008407883,c
862,ASV23154,0,0,0.000211879,0.007062622,c
863,ASV2316,0.001955113,0.000313894,9.53E-05,0.078809892,a
864,ASV2319,0.000496626,0,0,0.016554188,a
865,ASV2321,0.000881146,0,0,0.029371539,a
866,ASV2334,0.001569472,0,0.000434968,0.066814645,a
867,ASV2338,0,0.00080043,0,0.026681016,b
868,ASV2347,0,0.000575099,0,0.019169974,b
869,ASV2348,0.001747719,0.000542589,0.00016031,0.081687257,a
870,ASV2354,0,0,0.00047981,0.015993662,c
871,ASV2357,0,0,0.000754467,0.025148913,c
872,ASV2358,0,0.000909172,0.0001065,0.033855743,b
873,ASV2361,0.000364342,0.000332952,0.000385642,0.036097845,none
874,ASV2362,0.000113226,0.000813883,0,0.030903642,b
875,ASV2366,0.00045851,0.000447299,0,0.030193643,a
876,ASV2394,0.000226452,0,0,0.007548411,a
877,ASV24,0,0.001645703,1.12E-06,0.054894135,b
878,ASV240,0.000156947,0.000651331,6.50E-05,0.02910996,b
879,ASV2408,0.000334073,0,0,0.011135774,a
880,ASV241,0,0.001628887,0.000315015,0.064796753,b
881,ASV242,0,0.00033071,0,0.011023669,b
882,ASV2420,0,0.002881101,0.001180467,0.135385604,b
883,ASV2429,0,0.000528015,0,0.017600502,b
884,ASV2438,0.001957355,0,0.000723078,0.089347772,a
885,ASV244,0.002751059,0.001313872,0.000697294,0.158740835,a
886,ASV2442,1.12E-06,0.001254456,4.48E-05,0.043347309,b
887,ASV2443,2.24E-06,0,0.000293715,0.00986525,c
888,ASV2447,8.07E-05,0.000754467,0.000251115,0.03620995,b
889,ASV2451,0.00013901,0,0.000339678,0.015956294,c
890,ASV247,0.000378915,7.29E-05,8.97E-06,0.0153584,a
891,ASV2470,0,0.000378915,2.58E-05,0.013489982,b
892,ASV2475,0.001764534,0,0,0.058817814,a
893,ASV248,0.000272415,0.000633394,0.000206273,0.037069423,b
894,ASV249,5.49E-05,0.000451784,0.000189458,0.023205758,b
895,ASV250,0,0.001451761,0,0.048392039,b
896,ASV2501,0.000934957,0,0,0.031165221,a
897,ASV2503,0,2.24E-06,0.000505594,0.016927872,c
898,ASV251,0,0.000131163,0.000253358,0.012817351,c
899,ASV2511,0.000209637,0.000176005,0.001233156,0.053959926,c
900,ASV2513,0,0.000695052,0,0.023168389,b
901,ASV252,6.05E-05,0.002411381,0,0.082397256,b
902,ASV2526,0,0.000515684,0,0.01718945,b
903,ASV258,0.003276832,0,0.000905809,0.139421388,a
904,ASV2583,0,0.000488778,1.12E-06,0.016329978,b
905,ASV2589,0.00071411,8.74E-05,0,0.026718384,a
906,ASV26,0.001828434,0.004949441,0.001988745,0.292220653,b
907,ASV262,0.003399027,0.000124437,1.01E-05,0.117785102,a
908,ASV2625,0,0,0.001606466,0.053548874,c
909,ASV2634,3.36E-06,0,0.001643461,0.054894135,c
910,ASV2638,0.002200623,1.57E-05,0.000159189,0.079183576,a
911,ASV2645,0.000723078,2.24E-06,1.12E-06,0.024214704,a
912,ASV2647,0.001808255,1.12E-06,0,0.060312549,a
913,ASV2649,0.003297011,0,2.24E-06,0.109975113,a
914,ASV265,0.000265689,8.41E-05,5.49E-05,0.013489982,a
915,ASV2650,0.001427098,0,0,0.047569935,a
916,ASV2654,6.05E-05,1.12E-06,0.001530235,0.053063085,c
917,ASV2685,0,0,0.000794825,0.026494174,c
918,ASV2686,0.00110872,0,0,0.036957318,a
919,ASV269,0,0.000446178,0.000686083,0.037742054,c
920,ASV2690,0.003203964,0.00071411,2.24E-06,0.13067719,a
921,ASV2691,0.00109863,0,0,0.036621003,a
922,ASV27,0.000623304,0.00051232,0,0.037854159,a
923,ASV2721,0.000441694,0,0,0.014723138,a
924,ASV273,0.000587431,0,0,0.019581026,a
925,ASV275,0.000270173,0.000838546,0.000152463,0.042039416,b
926,ASV2756,0.002035829,0.000455147,3.48E-05,0.084190937,a
927,ASV276,0.001476424,0.000807157,0,0.07611937,a
928,ASV2779,1.12E-06,0,0.000882267,0.029446275,c
929,ASV2781,0.000550436,0,0,0.01834787,a
930,ASV2784,0.00052241,0,0,0.01741366,a
931,ASV28,0.000922625,0.002990964,0.000523531,0.147904008,b
932,ASV280,0.000300442,0.003405753,0.000505594,0.140392966,b
933,ASV281,6.73E-06,0.002264523,6.84E-05,0.077987788,b
934,ASV282,0.001212977,0,0,0.040432576,a
935,ASV285,0.000227573,0.000236542,0.000439452,0.030118906,none
936,ASV2850,0,0.000241026,0,0.0080342,b
937,ASV2851,1.12E-06,0.001022399,0,0.034117322,b
938,ASV288,0.000656936,0.000461873,1.12E-06,0.037331002,a
939,ASV289,0,0.000531378,0.000246631,0.025933649,b
940,ASV29,0.000248873,0.001534719,0.000968588,0.091739348,b
941,ASV291,0.000515684,0.000158068,2.24E-06,0.022533127,a
942,ASV2911,2.91E-05,1.01E-05,0.000428242,0.01558261,c
943,ASV2919,0,0,0.002618775,0.087292512,c
944,ASV2923,0.00199435,0.00130154,0,0.109863008,a
945,ASV2924,0.001270151,0,0.000561647,0.061059916,a
946,ASV2935,0.001456245,3.36E-06,0.000420394,0.062666756,a
947,ASV294,0,0.001202888,0.000201789,0.046822568,b
948,ASV2945,0,0.001225309,0.001946145,0.105715118,c
949,ASV295,0.001143472,0.00050111,0.000269052,0.063787807,a
950,ASV2950,1.57E-05,0.001572835,0,0.05295098,b
951,ASV2952,0,0,0.00042712,0.014237349,c
952,ASV2964,0.000389005,0.00199435,4.48E-06,0.079594628,b
953,ASV2967,0.0002343,0,0.001030246,0.042151521,c
954,ASV297,0,0.000825094,0,0.02750312,b
955,ASV2987,0.000338557,0.000958499,0,0.043235204,b
956,ASV2993,0,0.000338557,0,0.011285248,b
957,ASV2998,0,0.000632273,0,0.021075761,b
958,ASV3,0.008220668,0.01593462,0.008725141,1.09601429,none
959,ASV30,0.031636062,0.005840676,0.002810475,1.34290711,a
960,ASV3002,0.000344163,0.000529136,0.001073967,0.064908859,c
961,ASV3020,0,0.000446178,0.000619941,0.03553732,c
962,ASV3024,0,0.002087397,0.000741015,0.094280397,b
963,ASV3027,0.001348624,0.000932715,0.000356494,0.087927774,a
964,ASV3035,1.91E-05,2.80E-05,0.000799309,0.028213119,c
965,ASV3039,0,0.000286989,0.000219726,0.016890503,b
966,ASV3052,0,0,0.000419273,0.01397577,c
967,ASV307,0.000443936,0.000791462,0.000457389,0.056426239,none
968,ASV3082,0,0.000615457,0,0.020515235,b
969,ASV3095,0,0,0.000256721,0.008557357,c
970,ASV3100,0.000467478,0,0,0.01558261,a
971,ASV3122,0,4.60E-05,0.00037331,0.01397577,c
972,ASV3129,0.001742113,0,0,0.058070447,a
973,ASV313,0,0.000228694,0,0.007623147,b
974,ASV3130,0.001283604,0,8.97E-06,0.043085731,a
975,ASV3134,0.002766754,8.97E-05,0.000645725,0.116738788,a
976,ASV3135,3.48E-05,0.00024551,6.73E-06,0.009566303,b
977,ASV3136,0.001441672,0,7.85E-06,0.048317302,a
978,ASV3143,0.00203695,0,0,0.067898328,a
979,ASV3146,0.002595233,0,0,0.086507776,a
980,ASV3149,0,0.000341921,8.97E-06,0.0116963,b
981,ASV3158,0.000609852,0,0,0.020328393,a
982,ASV3181,0.000132284,0.000295957,0.000331831,0.025335755,none
983,ASV3184,0,0.000892357,4.26E-05,0.031165221,b
984,ASV3199,0.000515684,0,0,0.01718945,a
985,ASV32,0,0.001525751,0,0.050858351,b
986,ASV320,0.002377749,0.000114347,0.000164795,0.088563037,a
987,ASV3210,0.000736531,0,0,0.024551019,a
988,ASV3212,0.000304926,0,0,0.010164197,a
989,ASV3233,0.00092823,0.000538105,0.000786978,0.075110424,none
