,OTUs,A,B,C,size,Class
489,ASV2270,0.000280263,5.61E-06,0,0.009528934,A
490,ASV228,0.000886751,0,0.000173763,0.035350478,A
491,ASV23,0.002424834,0.000770162,0.003915831,0.23702757,C
492,ASV230,0.000341921,3.36E-06,0.000595278,0.031352062,C
493,ASV2306,0.001586287,0,0,0.052876243,A
494,ASV2307,0.001378893,0.000206273,0,0.052838875,A
495,ASV2308,0.001248851,0,0,0.041628364,A
496,ASV2309,0.001025762,0,0,0.034192058,A
497,ASV2310,0.001039214,0.002159144,5.49E-05,0.108443009,B
498,ASV2311,0.000858725,0.004327257,0.007565974,0.425065208,C
499,ASV2312,0.000698415,4.60E-05,0,0.024812598,A
500,ASV2313,0.000514562,0.001631129,8.63E-05,0.074400425,B
501,ASV2314,0.000504473,0.000523531,0,0.034266795,B
502,ASV2315,0.000475326,0.000569494,0.000804915,0.06165781,none
503,ASV2316,0.000428242,0.000745499,0.00061882,0.059752023,none
504,ASV2317,0.000424878,4.71E-05,0,0.015732084,A
505,ASV2318,0.000404699,0,0,0.013489982,A
506,ASV2319,0.000418152,0.002290307,0.000216363,0.097494077,B
507,ASV2320,0.00039461,0,0,0.013153666,A
508,ASV2321,0.000420394,0.000294836,0,0.02384102,A
509,ASV2322,0.000420394,0.000311652,0,0.024401546,A
510,ASV2323,0.000387884,3.36E-06,0,0.013041561,A
511,ASV2324,0.000382278,0,0,0.012742614,A
512,ASV2325,0.000371068,0,0,0.01236893,A
513,ASV2326,0.000393489,0,0,0.013116298,A
514,ASV2327,0.000360978,0.000659178,0,0.034005217,B
515,ASV2328,0.000332952,0.001198404,0,0.051045193,B
516,ASV2329,0.000317257,0,0,0.010575249,A
517,ASV2330,0.000339678,0,0,0.011322616,A
518,ASV2331,0.000318379,0,0,0.010612617,A
519,ASV2332,0.00033071,0,0,0.011023669,A
520,ASV2333,0.000302684,0,0,0.01008946,A
521,ASV2334,0.000311652,0.000219726,0.000832941,0.045477306,C
522,ASV2335,0.000282505,0.001328446,0.002576175,0.139570862,C
523,ASV2336,0.000316136,0,0,0.01053788,A
524,ASV2337,0.000284747,6.50E-05,0,0.011658931,A
525,ASV2338,0.0002982,0,0,0.009939986,A
526,ASV2339,0.000278021,0,0,0.009267356,A
527,ASV2340,0.000295957,0,0,0.00986525,A
528,ASV2341,0.000308289,0,0,0.010276302,A
529,ASV2342,0.000270173,0,0,0.009005777,A
530,ASV2343,0.000285868,0,0,0.009528934,A
531,ASV2344,0.000253358,6.73E-06,0,0.008669462,A
532,ASV2345,0.000279142,0,0,0.009304724,A
533,ASV2346,0.000284747,0,0,0.009491566,A
534,ASV2347,0.000229815,0.00062891,0,0.028624171,B
535,ASV2348,0.000247752,0.000678236,0.000449541,0.04585099,none
536,ASV2349,0.000247752,0,0,0.00825841,A
537,ASV2350,0.000246631,0,0,0.008221041,A
538,ASV2351,0.000237663,0,0,0.007922094,A
539,ASV2352,0.000225331,0.000264568,1.12E-06,0.016367346,B
540,ASV2353,0.000229815,0.000100895,0.000445057,0.025858912,C
541,ASV2354,0.000237663,0,0.001169256,0.046897304,C
542,ASV2355,0.000220847,1.46E-05,0,0.007847358,A
543,ASV2356,0.000208516,0,0,0.006950517,A
544,ASV2357,0.000227573,8.41E-05,0,0.010388407,A
545,ASV2358,0.000207394,0.000741015,0.000677115,0.054184136,none
546,ASV2359,0.000217484,0,0,0.007249464,A
547,ASV2360,0.000226452,0,0,0.007548411,A
548,ASV2361,0.000217484,0.001415888,0.000473084,0.070215167,B
549,ASV2362,0.000216363,0,8.97E-06,0.007511042,A
550,ASV2363,0.000206273,0.000515684,0,0.02406523,B
551,ASV2365,0.000204031,0,0,0.006801043,A
552,ASV2366,0.000198426,0,0.000258963,0.015246295,C
553,ASV2368,0.000207394,0,0,0.006913148,A
554,ASV2371,0.000213,0,0,0.00709999,A
555,ASV2375,0.000207394,0,0,0.006913148,A
556,ASV2378,0.000179368,0.000952893,0,0.037742054,B
557,ASV2380,0.000216363,0.000262326,1.12E-06,0.015993662,B
558,ASV2385,0.000186094,0.000384521,0.000196184,0.025559965,B
559,ASV2393,0.000183852,0.000559404,0.000485415,0.040955733,none
560,ASV24,0.001300419,0,0.000567252,0.062255704,A
561,ASV2412,0.000155826,0.000447299,0,0.020104183,B
562,ASV242,0.000325105,0.000242147,0.000400215,0.032248903,none
563,ASV2420,0.000163673,0.000834062,0.001228672,0.074213583,C
564,ASV2426,0.000150221,0.000684962,0,0.027839436,B
565,ASV2429,0.000140131,0.000539226,0,0.022645232,B
566,ASV2431,0.000147979,0.000295957,0,0.014797874,B
567,ASV2435,0.00013901,0.000539226,1.35E-05,0.023056284,B
568,ASV2437,0.000130042,0.001003341,0,0.037779422,B
569,ASV2438,0.000153584,0.000869936,0.000119952,0.038115737,B
570,ASV244,0.000297079,0.001392345,0.0002982,0.06625412,B
571,ASV2451,0.000115468,0.000489899,0,0.02017892,B
572,ASV2466,0.000115468,0.000440573,3.59E-05,0.019730499,B
573,ASV247,0.000311652,0.000475326,3.25E-05,0.027316278,B
574,ASV249,0.000578462,0,4.37E-05,0.020739445,A
575,ASV2498,8.74E-05,0.000948409,9.19E-05,0.03759258,B
576,ASV25,0.002288065,0,0,0.076268843,A
577,ASV2502,8.18E-05,0.000221968,0.001177104,0.049363617,C
578,ASV2503,8.41E-05,0.000587431,1.12E-06,0.022421022,B
579,ASV251,0.000556041,8.97E-06,0.000109863,0.022495759,A
580,ASV2511,7.17E-05,0,0.000535862,0.020253656,C
581,ASV2513,6.95E-05,0.000691689,0.002101971,0.095438817,C
582,ASV2514,6.61E-05,0.00045851,0,0.017488397,B
583,ASV2520,5.16E-05,0.000794825,0.000715231,0.052054139,B
584,ASV2525,6.73E-05,0,0.000587431,0.021823128,C
585,ASV2540,5.27E-05,0,0.00045851,0.017039977,C
586,ASV2543,5.38E-05,0.000688325,0,0.024737861,B
587,ASV2568,3.25E-05,0.000128921,0.001400193,0.052054139,C
588,ASV258,0.000284747,0,0.000442815,0.024252072,C
589,ASV2585,3.03E-05,0.00060761,6.84E-05,0.023542073,B
590,ASV2589,2.24E-05,0.000688325,0.000497747,0.040283103,B
591,ASV2592,2.80E-05,0,0.001310509,0.044617834,C
592,ASV2595,1.91E-05,0.000674873,0,0.023131021,B
593,ASV26,0.003576153,0.001786955,0.001526872,0.229666002,A
594,ASV2610,7.85E-06,0.000633394,0.000396852,0.034603111,B
595,ASV262,0.000315015,0.000931593,0.000496626,0.058107815,B
596,ASV2622,1.01E-05,0.000363221,0,0.012443667,B
597,ASV2623,6.73E-06,0.000341921,0.001783592,0.07107464,C
598,ASV265,0.000247752,2.91E-05,0.000344163,0.020702077,C
599,ASV2654,3.36E-06,0.000441694,1.12E-06,0.014872611,B
600,ASV2666,3.36E-06,0.001057151,0,0.035350478,B
601,ASV2685,2.24E-06,0.000332952,1.12E-06,0.011210511,B
602,ASV269,0.000269052,0.000559404,0.000423757,0.041740469,none
603,ASV27,0.002052645,0,0,0.068421485,A
604,ASV2714,0,0.00062891,0,0.020963656,B
605,ASV2720,0,0.000299321,0,0.009977355,B
606,ASV2726,2.24E-06,0.00067151,0.000497747,0.039049947,B
607,ASV276,0.0002556,0.001230914,0.001110962,0.086582513,none
608,ASV2769,1.12E-06,0.000674873,0,0.022533127,B
609,ASV277,0.000577341,0.000159189,0,0.024551019,A
610,ASV2770,0,0.002138965,0.000721957,0.09536408,B
611,ASV28,0.002585144,0.000392368,0.000880025,0.128584561,A
612,ASV280,0.000275779,0,0.003080648,0.1118809,C
613,ASV281,0.00028811,0.000310531,3.59E-05,0.021150497,none
614,ASV282,0.000247752,0.00156835,0.000136768,0.0650957,B
615,ASV2829,0,0,0.000668146,0.022271548,C
616,ASV283,0.0001917,0.000599762,0,0.026382069,B
617,ASV288,0.0002343,1.23E-05,0.000612094,0.028624171,C
618,ASV289,0.000478689,0,0.000297079,0.025858912,A
619,ASV29,0.002318334,0.000282505,0.00091702,0.117261945,A
620,ASV291,0.000145737,0.000281384,0.001316114,0.058107815,C
621,ASV2911,0,0.00642026,0.003078406,0.316622198,B
622,ASV2912,0,0.003432658,0.002007803,0.181348699,B
623,ASV2913,0,0.003055985,0.000457389,0.117112471,B
624,ASV2914,0,0.002390081,0,0.079669365,B
625,ASV2915,0,0.001822829,0,0.060760969,B
626,ASV2916,0,0.001903545,0,0.063451492,B
627,ASV2917,0,0.001810498,4.93E-05,0.061994126,B
628,ASV2918,0,0.001747719,0.000599762,0.078249367,B
629,ASV2919,0,0.00441582,0,0.147194009,B
630,ASV2920,0,0.001848613,0.001510056,0.111955636,B
631,ASV2921,0,0.000925988,0,0.030866274,B
632,ASV2922,0,0.001532477,0.002541423,0.135796656,C
633,ASV2923,0,0.001933813,0.000568373,0.083406202,B
634,ASV2924,0,0.002438286,0,0.081276205,B
635,ASV2925,0,0.000856483,0,0.028549435,B
636,ASV2926,0,0.001451761,0.000465236,0.063899913,B
637,ASV2927,0,0.000775767,0,0.025858912,B
638,ASV2928,0,0.000697294,0,0.023243126,B
639,ASV2929,0,0.001006704,0,0.033556796,B
640,ASV2930,0,0.001036972,0,0.034565742,B
641,ASV2931,0,0.000599762,0,0.019992078,B
642,ASV2932,0,0.000933836,0,0.031127852,B
643,ASV2933,0,0.000974193,0.000391247,0.045514675,B
644,ASV2934,0,0.000573978,0,0.019132605,B
645,ASV2935,0,0.001340777,0,0.04469257,B
646,ASV2936,0,0.000549315,0,0.018310501,B
647,ASV2937,0,0.000849757,0,0.028325224,B
648,ASV2938,0,0.000536983,0,0.017899449,B
649,ASV2939,0,0.000744378,0,0.024812598,B
650,ASV294,0.000737652,0.000121074,0.000172642,0.0343789,A
651,ASV2940,0,0.000520168,0,0.017338924,B
652,ASV2941,0,0.00084303,0,0.028101014,B
653,ASV2942,0,0.000845273,0,0.028175751,B
654,ASV2943,0,0.000815004,0,0.027166805,B
655,ASV2944,0,0.000838546,0,0.027951541,B
656,ASV2945,0,0.00084303,0.000155826,0.033295218,B
657,ASV2946,0,0.000823973,0,0.027465752,B
658,ASV2947,0,0.000801552,0,0.026718384,B
659,ASV2948,0,0.000477568,0,0.015918926,B
660,ASV2949,0,0.000820609,0,0.027353647,B
661,ASV2950,0,0.000476447,0,0.015881557,B
662,ASV2951,0,0.000817246,0.001725298,0.084751463,C
663,ASV2952,0,0.000865451,0,0.028848382,B
664,ASV2953,0,0.000451784,0,0.015059453,B
665,ASV2954,0,0.000875541,0.001923724,0.09330882,C
666,ASV2955,0,0.000425999,0,0.014199981,B
667,ASV2956,0,0.000769041,5.61E-06,0.025821544,B
668,ASV2957,0,0.000686083,0,0.022869442,B
669,ASV2958,0,0.000424878,0,0.014162612,B
670,ASV2959,0,0.000716352,0,0.023878388,B
671,ASV2960,0,0.000706262,0,0.023542073,B
672,ASV2961,0,0.000412547,0,0.01375156,B
673,ASV2962,0,0.000716352,0.00055492,0.042375731,B
674,ASV2963,0,0.000667025,0,0.02223418,B
675,ASV2964,0,0.001358714,0,0.045290464,B
676,ASV2965,0,0.000683841,0.000723078,0.046897304,C
677,ASV2966,0,0.000743257,0,0.024775229,B
678,ASV2967,0,0.000752225,0,0.025074176,B
679,ASV2968,0,0.000706262,0,0.023542073,B
680,ASV2969,0,0.000680478,0,0.022682601,B
681,ASV2970,0,0.001193919,0,0.039797314,B
682,ASV2971,0,0.000656936,0,0.021897865,B
683,ASV2972,0,0.000393489,0,0.013116298,B
684,ASV2973,0,0.000668146,0,0.022271548,B
685,ASV2974,0,0.000605368,0,0.02017892,B
686,ASV2975,0,0.000590794,0,0.019693131,B
687,ASV2976,0,0.000680478,0,0.022682601,B
688,ASV2977,0,0.000584068,0,0.019468921,B
689,ASV2978,0,0.000371068,0.000358736,0.024326809,B
690,ASV2979,0,0.000371068,0,0.01236893,B
691,ASV2980,0,0.000364342,0,0.01214472,B
692,ASV2981,0,0.000645725,0,0.021524181,B
693,ASV2982,0,0.000627789,0,0.020926287,B
694,ASV2983,0,0.000357615,0,0.01192051,B
695,ASV2984,0,0.000602004,0,0.020066815,B
696,ASV2985,0,0.000359857,0,0.011995247,B
697,ASV2986,0,0.000355373,0,0.011845773,B
698,ASV2987,0,0.00126903,0.003668079,0.164570301,C
699,ASV2988,0,0.000350889,0,0.0116963,B
700,ASV2989,0,0.000647968,0,0.021598918,B
701,ASV2990,0,0.000384521,0,0.012817351,B
702,ASV2991,0,0.000621062,0,0.020702077,B
703,ASV2992,0,0.0003408,0,0.011359984,B
704,ASV2993,0,0.00053362,0,0.017787344,B
705,ASV2994,0,0.000530257,0,0.017675239,B
706,ASV2995,0,0.000540347,0,0.018011554,B
707,ASV2996,0,0.000637878,0,0.021262602,B
708,ASV2997,0,0.000609852,0,0.020328393,B
709,ASV2998,0,0.00054371,9.64E-05,0.021337339,B
710,ASV2999,0,0.00058631,0,0.019543657,B
711,ASV3,0.014209323,0.004182642,0.007596242,0.866273551,A
712,ASV30,0.001789198,0.001401314,0.005016704,0.273573836,C
713,ASV3000,0,0.000545952,0,0.018198396,B
714,ASV3001,0,0.00055492,0,0.018497343,B
715,ASV3002,0,0.000933836,0,0.031127852,B
716,ASV3003,0,0.00052241,7.85E-06,0.017675239,B
717,ASV3004,0,0.000581826,0,0.019394184,B
718,ASV3005,0,0.000323984,0,0.010799459,B
719,ASV3006,0,0.000503352,0.000433847,0.031239957,B
720,ASV3007,0,0.000508957,0,0.01696524,B
721,ASV3008,0,0.00047981,0,0.015993662,B
722,ASV3009,0,0.000492141,2.69E-05,0.017301555,B
723,ASV3010,0,0.000310531,0.000112105,0.014087875,B
724,ASV3011,0,0.0002982,0,0.009939986,B
725,ASV3012,0,0.000534741,0,0.017824712,B
726,ASV3013,0,0.000483173,0,0.016105767,B
727,ASV3014,0,0.000294836,0,0.009827881,B
728,ASV3015,0,0.000498868,0,0.016628925,B
729,ASV3016,0,0.000450663,0,0.015022085,B
730,ASV3017,0,0.000456268,0,0.015208927,B
731,ASV3018,0,0.000478689,0,0.015956294,B
732,ASV3019,0,0.000279142,0.000302684,0.019394184,C
733,ASV3020,0,0.0002769,0.000478689,0.025186281,C
734,ASV3021,0,0.000493262,0,0.016442083,B
735,ASV3022,0,0.000278021,0,0.009267356,B
736,ASV3023,0,0.000433847,0,0.014461559,B
737,ASV3024,0,0.000863209,3.03E-05,0.029782591,B
738,ASV3025,0,0.000432726,0,0.014424191,B
739,ASV3026,0,0.000262326,0,0.008744199,B
740,ASV3027,0,0.000550436,0.000581826,0.037742054,C
741,ASV3028,0,0.000459631,0,0.015321032,B
742,ASV3029,0,0.000374431,0,0.012481036,B
743,ASV3030,0,0.000244389,0.000325105,0.018983132,C
744,ASV3031,0,0.000408063,0,0.013602087,B
745,ASV3032,0,0.000487657,0,0.016255241,B
746,ASV3033,0,0.000418152,1.12E-06,0.01397577,B
747,ASV3034,0,0.000420394,0,0.014013139,B
748,ASV3035,0,0.004730836,0.000680478,0.180377122,B
749,ASV3036,0,0.000384521,0,0.012817351,B
750,ASV3037,0,0.000220847,0,0.007361569,B
751,ASV3038,0,0.000247752,0,0.00825841,B
752,ASV3039,0,0.000431605,9.98E-05,0.017712607,B
753,ASV3040,0,0.000220847,0,0.007361569,B
754,ASV3041,0,0.000213,0,0.00709999,B
755,ASV3042,0,0.000218605,0,0.007286832,B
756,ASV3043,0,0.000336315,0,0.011210511,B
757,ASV3044,0,0.000390126,0,0.013004193,B
758,ASV3045,0,0.000328468,0,0.010948932,B
759,ASV3046,0,0.000337436,0,0.011247879,B
760,ASV3056,0,0.000258963,0.000447299,0.023542073,C
761,ASV306,0.000218605,0.000209637,0,0.014274717,A
762,ASV3075,0,0.000396852,4.71E-05,0.014797874,B
763,ASV3079,0,0.000302684,0,0.01008946,B
764,ASV3087,0,0.000322863,0,0.010762091,B
765,ASV3095,0,0.000169279,0.000817246,0.032884166,C
766,ASV31,0.000967467,0,0,0.032248903,A
767,ASV3106,0,0.000385642,0.00065021,0.034528374,C
768,ASV312,0.000550436,0,0,0.01834787,A
769,ASV3181,0,0.000176005,0.00049102,0.02223418,C
770,ASV32,0.000863209,0,0,0.028773645,A
771,ASV320,0.001164772,5.61E-05,2.24E-06,0.040768892,A
772,ASV321,0.000227573,2.24E-06,0.000658057,0.029595749,C
773,ASV3233,0,2.24E-06,0.000635636,0.021262602,C
774,ASV328,0.000776888,0.000451784,0.001686061,0.097157762,C
775,ASV3280,0,0.000414789,0,0.013826297,B
776,ASV33,0.001562745,0.001249972,0.001383377,0.139869809,none
777,ASV330,0.000230937,0.000770162,0.000809399,0.060349917,none
778,ASV331,0.000932715,0.000461873,0,0.046486252,A
779,ASV339,0.000248873,5.94E-05,0.000804915,0.037106791,C
780,ASV34,0.001874397,0.007746463,0,0.320695351,B
781,ASV3424,0,0.001831797,0,0.061059916,B
782,ASV3425,0,0.001397951,0,0.046598357,B
783,ASV3426,0,0.002344118,3.92E-05,0.079445154,B
784,ASV3427,0,0.002581781,0.001890092,0.149062428,B
785,ASV3428,0,0.000590794,0,0.019693131,B
786,ASV3429,0,0.000497747,0,0.016591556,B
787,ASV3430,0,0.000475326,0,0.015844189,B
788,ASV3431,0,0.000464115,0,0.015470505,B
789,ASV3432,0,0.000447299,0,0.01490998,B
790,ASV3433,0,0.000404699,0.002469676,0.0958125,C
791,ASV3434,0,0.00039461,0,0.013153666,B
792,ASV3435,0,0.000383399,0,0.012779983,B
793,ASV3436,0,0.000337436,0,0.011247879,B
794,ASV3437,0,0.000341921,0.000359857,0.0233926,C
795,ASV3438,0,0.000323984,0,0.010799459,B
796,ASV3439,0,0.000299321,0,0.009977355,B
797,ASV344,0.000328468,0.002107576,0,0.081201468,B
798,ASV3440,0,0.000281384,0,0.009379461,B
799,ASV3441,0,0.000306047,0,0.010201565,B
800,ASV3442,0,0.000292594,0,0.009753145,B
801,ASV3443,0,0.000295957,0,0.00986525,B
802,ASV3444,0,0.000257842,0,0.008594725,B
803,ASV3445,0,0.000280263,0,0.009342092,B
804,ASV3446,0,0.00022421,0,0.007473674,B
805,ASV3447,0,0.000209637,0,0.006987885,B
806,ASV3448,0,0.0002343,0.000124437,0.011957878,B
807,ASV345,0.000519047,0.000971951,0,0.049699932,B
808,ASV3450,0,0.000584068,0,0.019468921,B
809,ASV3457,0,0.000720836,0.001364319,0.069505168,C
810,ASV3459,0,0.000786978,0,0.026232596,B
811,ASV346,0.001236519,0.002728638,0.000579583,0.151491372,B
812,ASV3465,0,0.000151342,0.000468599,0.020664709,C
813,ASV3468,0,0.000143495,0.000739894,0.029446275,C
814,ASV3474,0,0.00041591,0,0.013863665,B
815,ASV3478,0,0.000357615,0,0.01192051,B
816,ASV3483,0,0.000630031,0.00276227,0.113076687,C
817,ASV3486,0,0.000249994,0.000931593,0.039386262,C
818,ASV3493,0,0.000357615,0,0.01192051,B
819,ASV35,0.001519024,0.000795946,0.00117374,0.116290367,none
820,ASV350,0.000192821,0.000350889,0.000223089,0.025559965,none
821,ASV3507,0,0.000414789,0,0.013826297,B
822,ASV3508,0,0.000553799,0.000184973,0.024625756,B
823,ASV3521,0,0.000677115,0,0.022570495,B
824,ASV3535,0,0.000386763,9.98E-05,0.016217873,B
825,ASV3543,0,0.001215219,6.73E-06,0.040731523,B
826,ASV3557,0,0.000395731,0,0.013191035,B
827,ASV3563,0,0.000257842,0,0.008594725,B
828,ASV3593,0,7.74E-05,0.003183785,0.108704588,C
829,ASV36,0.006622049,0.001387861,0.029102486,1.237079886,C
830,ASV3603,0,0.000221968,0.000440573,0.022084707,C
831,ASV3627,0,0.001862066,2.24E-06,0.062143599,B
832,ASV3630,0,0.000403578,0.000167037,0.0190205,B
833,ASV3640,0,0.000508957,0.000410305,0.030642063,B
834,ASV368,0.001014551,0.000828457,0.0001917,0.067823591,none
835,ASV3688,0,0.000567252,0,0.018908395,B
836,ASV3699,0,0.000274658,0,0.009155251,B
837,ASV37,0.001932692,0.000710746,0.000828457,0.115729842,A
838,ASV3712,0,0.000177126,0.000653573,0.027689962,C
839,ASV3759,0,1.35E-05,0.00035201,0.012182089,C
840,ASV376,0.000182731,0.000341921,5.72E-05,0.019394184,B
841,ASV377,0.000108742,0,0.001763413,0.062405178,C
842,ASV3799,0,0.00055492,0,0.018497343,B
843,ASV38,0.001473061,1.57E-05,0.001534719,0.100782494,C
844,ASV380,0.0001704,0,0.000547073,0.023915757,C
845,ASV3829,0,1.12E-05,0.000336315,0.011584195,C
846,ASV39,0.012450393,0.018510796,0.035518262,2.215981704,C
847,ASV3955,0,5.61E-06,0.000700657,0.023542073,C
848,ASV3998,0,6.73E-06,0.002382234,0.079631996,C
849,ASV4,0.017585929,7.29E-05,1.68E-05,0.589187088,A
850,ASV40,0.002638954,0.002216318,0.005894487,0.358325299,C
851,ASV401,0.000159189,0.000348647,0.000693931,0.040058893,C
852,ASV4023,0,0.000736531,1.12E-06,0.024588387,B
853,ASV4028,0,0.000251115,0,0.008370515,B
854,ASV406,0.000168158,0.00041591,1.12E-06,0.019506289,B
855,ASV41,0.002076187,0.000108742,0.000483173,0.08893672,A
856,ASV418,0.000147979,0.000365463,1.12E-06,0.017152082,B
857,ASV42,0.005437098,0.007736374,0.008039057,0.707084296,none
858,ASV4205,0,1.12E-05,0.000244389,0.008519988,C
859,ASV425,0.000678236,7.85E-06,0.000364342,0.035014163,A
860,ASV43,0.001455124,0.000514562,0,0.065656226,A
861,ASV433,0.0003408,0.000711867,0.00181274,0.095513554,C
862,ASV4338,0,0.0002982,0,0.009939986,B
863,ASV4370,0,0.00056501,5.61E-06,0.0190205,B
864,ASV4379,0,0.000619941,4.26E-05,0.022084707,B
865,ASV438,0.000196184,1.12E-06,0.000348647,0.018198396,C
866,ASV44,0.006550302,0.012305778,0.013573687,1.080992205,none
867,ASV443,0.000168158,0.00069281,0.000584068,0.048167829,none
868,ASV4438,0,2.24E-06,0.000375552,0.012593141,C
869,ASV446,0.002181565,2.47E-05,0.00153584,0.124735619,A
870,ASV45,0.002701733,0.006034618,0.005532387,0.475624612,none
871,ASV450,0.000178247,0.000249994,1.23E-05,0.014685769,B
872,ASV4508,0,0.000372189,0,0.012406299,B
873,ASV454,0.000150221,0.001220825,0.000374431,0.058182552,B
874,ASV457,0.000155826,0.000474205,3.48E-05,0.022159443,B
875,ASV46,0.001178225,0.001186072,0.000809399,0.105789855,none
876,ASV4603,0,0.000376673,0,0.012555772,B
877,ASV4614,0,0.00064012,0,0.021337339,B
878,ASV47,0.001021278,0,0.002445012,0.115543,C
879,ASV4790,0,4.48E-06,0.000812762,0.027241542,C
880,ASV48,0.001215219,7.40E-05,0.000922625,0.073727794,A
881,ASV487,0.0003408,0,5.94E-05,0.013340508,A
882,ASV49,0.001052667,0.000580704,0.000411426,0.068159907,A
883,ASV491,0.000346405,0.001839645,0.000761194,0.098241445,B
884,ASV497,0.000143495,0.00059752,0.009096209,0.327907446,C
885,ASV5,0.307401179,0.000813883,0.000210758,10.28086067,A
886,ASV50,0.001051546,0.000123316,5.61E-06,0.039348894,A
887,ASV5037,0,0.000408063,0,0.013602087,B
888,ASV505,0.00013901,0.000200668,0.000146858,0.016217873,none
889,ASV5054,0,0,0.001060514,0.035350478,C
890,ASV5085,0,0.000303805,3.25E-05,0.011210511,B
891,ASV51,0.001865429,0.004138921,0.001634493,0.254628073,B
892,ASV5147,0,0.001724177,0.000286989,0.067038856,B
893,ASV515,0.000457389,0,0.000504473,0.032062061,C
894,ASV52,0.000561647,1.35E-05,1.01E-05,0.019506289,A
895,ASV520,0.000118831,0.001294814,0.000301563,0.057173606,B
896,ASV5214,0,0.005798076,0.000534741,0.211093922,B
897,ASV5215,0,0.001847492,0,0.061583074,B
898,ASV5216,0,0.003191632,0.017571355,0.692099579,C
899,ASV5217,0,0.001749961,0,0.058332025,B
900,ASV5218,0,0.00045851,1.12E-06,0.015321032,B
901,ASV5219,0,0.00043721,0,0.014573664,B
902,ASV5220,0,0.000380036,0,0.012667877,B
903,ASV5221,0,0.000360978,4.48E-06,0.012182089,B
904,ASV5222,0,0.000334073,0,0.011135774,B
905,ASV5223,0,0.000290352,0,0.009678408,B
906,ASV5224,0,0.001319477,0,0.043982571,B
907,ASV5225,0,0.000246631,0,0.008221041,B
908,ASV5226,0,0.000230937,0,0.007697884,B
909,ASV5228,0,0.000837425,0,0.027914172,B
910,ASV5237,0,0.000974193,0,0.032473113,B
911,ASV524,0.000156947,0.000677115,0.000274658,0.036957318,B
912,ASV526,0.000440573,0,0.000284747,0.024177335,A
913,ASV5265,0,0.0003621,0,0.012069983,B
914,ASV527,0.000145737,0.000355373,0,0.016703661,B
915,ASV528,0.000770162,0.124102599,0.134892715,8.658849204,C
916,ASV53,0.000710746,1.46E-05,0.000289231,0.033818375,A
917,ASV531,0.000755588,0.002025739,0.001380014,0.138711389,none
918,ASV5339,0,0.000132284,0.003115401,0.108256168,C
919,ASV5361,0,7.51E-05,0.001499966,0.05250256,C
920,ASV54,0.001097509,0.000664783,0.001249972,0.10040881,none
921,ASV541,0.000108742,0.000753346,9.64E-05,0.031949956,B
922,ASV5440,0,4.60E-05,0.001900182,0.06487149,C
923,ASV5448,0,5.04E-05,0.001927087,0.065917805,C
924,ASV5465,0,0.000476447,0,0.015881557,B
925,ASV5499,0,0.000982041,0,0.032734692,B
926,ASV55,0.000920383,0,0,0.030679432,A
927,ASV551,0.001729782,0.00213336,0.005421403,0.30948484,C
928,ASV556,0.000318379,0,0,0.010612617,A
929,ASV557,0.000502231,2.24E-06,7.17E-05,0.019207342,A
930,ASV5573,0,0.000243268,0,0.008108936,B
931,ASV56,0.000994372,3.14E-05,0.000169279,0.039834682,A
932,ASV560,0.000310531,0.000709625,0.000846394,0.062218336,none
933,ASV5601,0,0.000455147,0,0.015171558,B
934,ASV564,0.000496626,0,0.000199547,0.023205758,A
935,ASV5643,0,0.000857604,0,0.028586803,B
936,ASV5644,0,3.70E-05,0.000304926,0.011397353,C
937,ASV566,8.30E-05,0.000380036,0,0.015433137,B
938,ASV5666,0,3.03E-05,0.000915899,0.031538904,C
939,ASV568,0.000748862,7.85E-06,0.000474205,0.04103047,A
940,ASV57,0.00131163,0.001248851,0.001071725,0.121073519,none
941,ASV573,0.000100895,0.001859824,0.001095267,0.101866176,B
942,ASV5755,0,1.68E-05,0.000881146,0.029932064,C
943,ASV58,0.000891236,0,0.000662541,0.051792561,A
944,ASV581,0.000100895,0.0002343,2.58E-05,0.012032615,B
945,ASV587,0.002673707,0.00149324,0.003258896,0.247528082,none
946,ASV59,0.000504473,0,0,0.016815766,A
947,ASV5925,0,0.000243268,0,0.008108936,B
948,ASV5942,0,3.36E-06,0.0003408,0.01147209,C
949,ASV6,0.00913993,0,0,0.30466432,A
950,ASV60,0.000838546,5.61E-06,0,0.028138383,A
951,ASV601,0.000941683,0.005467366,0.003975247,0.346143211,B
952,ASV6014,0,1.12E-06,0.000475326,0.015881557,C
953,ASV6068,0,2.24E-06,0.001088541,0.036359424,C
954,ASV61,0.001140109,0.000737652,0.001131141,0.100296705,none
955,ASV610,0.005699424,0.000169279,8.97E-06,0.195922363,A
956,ASV6164,0,1.12E-06,0.000357615,0.011957878,C
957,ASV618,0.0002556,0.000363221,0.000421515,0.034677847,none
958,ASV62,0.000470841,0,0,0.015694715,A
959,ASV620,0.00018161,0.000634515,0,0.027204173,B
960,ASV621,0.000284747,0,0,0.009491566,A
961,ASV622,0.000716352,0.001719692,0.001107598,0.118121417,none
962,ASV6279,0,0.002264523,0,0.075484107,B
963,ASV6280,0,0.00183404,0,0.061134653,B
964,ASV6281,0,0.001152441,0.001925966,0.102613544,C
965,ASV6282,0,0.000712988,0,0.023766283,B
966,ASV6283,0,0.000653573,0,0.02178576,B
967,ASV6284,0,0.000603125,0,0.020104183,B
